"id","name","area","status","address","tel"
"2Y03260179","恩禔司牙體技術所","臺中市北區","開業","臺中市北區崇德路一段487號1、2樓","04-23129912"
"2Y01190085","尚美牙體技術所","臺北市萬華區","開業","臺北市萬華區柳州街47號5樓","02-23311596.0955478287"
"2Y31020167","永明牙體技術所","新北市三重區","開業","新北市三重區自強路三段87巷14號1樓","02-2286-5055"
"2Y32080149","和興牙體技術所","桃園市八德區","開業","桃園市八德區茄明里16鄰中華路141號1樓","03-3697827"
"2Y35090012","永裕牙體技術所","苗栗縣公館鄉","開業","苗栗縣公館鄉館中村宮前路138號1樓","037-222035；0935362011"
"2Y03290088","銓鑫牙體技術所","臺中市北屯區","開業","臺中市北屯區松和街215號1樓","04-22475260"
"2Y32060021","璞實牙體技術所","桃園市大園區","開業","桃園市大園區埔心街199號1樓","03-3864308"
"2Y03290104","嘉豐牙體技術所","臺中市北屯區","開業","臺中市北屯區中清東一街2號1樓","04-22927130"
"2Y39060010","宏鑫牙體技術所","雲林縣北港鎮","開業","雲林縣北港鎮太平路247號","05-7831201"
"2Y03090159","和泰牙體技術所","臺中市潭子區","開業","臺中市潭子區大通街93巷87弄34號1樓","0927-348360"
"2Y32020143","群昇牙體技術所","桃園市中壢區","開業","桃園市中壢區榮安一街393巷11號6樓","03-4510785"
"2Y03290220","永易牙體技術所","臺中市北屯區","開業","臺中市北屯區安順四街40之5號7樓","04-22417186"
"2Y07330029","宏益牙體技術所","高雄市新興區","開業","高雄市新興區仁愛二街121巷36號1樓","07-2210832"
"2Y32100048","信成牙體技術所","桃園市平鎮區","開業","桃園市平鎮區湧光路292巷3號2樓","03-4696540"
"2Y05310056","良安牙體技術所","臺南市永康區","開業","臺南市永康區大橋里大橋一街103巷62弄5號1樓","06-2335955"
"2Y31060287","諮園牙體技術所","新北市新莊區","開業","新北市新莊區新泰路277巷54號1樓","0927012721"
"2Y03240088","東昇牙體技術所","臺中市西區","開業","臺中市西區樂群街180號1樓","04-23726716"
"2Y05370150","優植牙體技術所","臺南市安南區","開業","臺南市安南區海東里海中街18巷41號1樓","2462610、0912057771"
"2Y39010029","新雅牙體技術所","雲林縣斗六市","開業","雲林縣斗六市龍潭北路21-2號",""
"2Y37010030","冠承牙體技術所","彰化縣彰化市","開業","彰化縣彰化市阿夷里11鄰泰和東街206號1樓","04-7222005"
"2Y31010438","觀點牙體技術所","新北市板橋區","開業","新北市板橋區文化路二段124巷4號4樓","0981-883-415"
"2Y31030083","冠緯牙體技術所","新北市永和區","開業","新北市永和區永貞路407號2樓","32335988"
"2Y32100208","上承牙體技術所","桃園市平鎮區","開業","桃園市平鎮區振興西路40號2樓","03-4933735"
"2Y07160027","宏恩牙體技術所","高雄市湖內區","開業","高雄市湖內區中山路一段405巷43號","07-6933505"
"2Y01170074","惠人牙體技術所","臺北市信義區","開業","臺北市信義區基隆路1段172巷1號地下1樓","27629799"
"2Y32100011","佳美牙體技術所","桃園市平鎮區","開業","桃園市平鎮區文化街236巷7弄11號1樓","4923310"
"2Y31010385","麗歆牙體技術所","新北市板橋區","開業","新北市板橋區龍興街103巷15號5樓","02-22725189"
"2Y31140324","鑫昇牙體技術所","新北市蘆洲區","開業","新北市蘆洲區正和街96巷54號4樓","0937958245"
"2Y05320025","品諾牙體技術所","臺南市東區","開業","臺南市東區裕農路975-7號1、2樓","06-2756166"
"2Y01100278","登特萊牙體技術所","臺北市中山區","開業","臺北市中山區松江路31號2樓之3",""
"2Y38030054","宏信牙體技術所","南投縣草屯鎮","開業","南投縣草屯鎮太平路一段307號5樓之4","0939-361875"
"2Y01110041","全亞牙體技術所","臺北市內湖區","開業","臺北市內湖區內湖路一段737巷33弄5號4樓","2799-0887"
"2Y31150044","冠宏牙體技術所","新北市五股區","開業","新北市五股區西雲路38號1樓","02-22925551"
"2Y32010316","育正牙體技術所","桃園市桃園區","開業","桃園市桃園區雙峰路164號6樓之3","03-3460660"
"2Y05370123","建安牙體技術所","臺南市安南區","開業","臺南市安南區理想里同安路36巷33號1樓","06-2563156"
"2Y31050101","上亞牙體技術所","新北市新店區","開業","新北市新店區檳榔路47號1樓","02 25182562"
"2Y01100189","達美數位牙體技術所","臺北市中山區","開業","臺北市中山區建國北路2段258巷33號","25189220"
"2Y31060198","苙騵牙體技術所","新北市新莊區","開業","新北市新莊區民安西路78巷4號2樓","22047045"
"2Y07340025","家合牙體技術所","高雄市前金區","開業","高雄市前金區中山橫路96號3樓-2","07-2859168"
"2Y32100173","彩奕牙體技術所","桃園市平鎮區","開業","桃園市平鎮區平安路6巷1號1樓","03-2810072"
"2Y01180025","石松牙體技術所","臺北市中正區","開業","臺北市中正區中華路二段321號6樓","23051250"
"2Y37160017","肯佑牙體技術所","彰化縣埔鹽鄉","開業","彰化縣埔鹽鄉崑崙村埔打路100-2號","04-8855706"
"2Y32010030","新生牙體技術所","桃園市桃園區","開業","桃園市桃園區保羅街149號2至3樓","03-3612796"
"2Y03110012","優雅牙體技術所","臺中市新社區","開業","臺中市新社區興安路50號1樓","04-25812757"
"2Y31020023","世華城牙體技術所","新北市三重區","開業","新北市三重區洛陽街47號1樓","0928094663"
"2Y37010058","中國牙體技術所","彰化縣彰化市","開業","彰化縣彰化市崙平南路56巷4號2樓","(04)7614987"
"2Y31040070","順豐牙體技術所","新北市中和區","開業","新北市中和區國光街１６９巷１７號１樓","0229598617"
"2Y31010303","巨將牙體技術所","新北市板橋區","開業","新北市板橋區中山路2段412巷29弄23號5樓","(02) 29638687"
"2Y03250011","朱比特牙體技術所","臺中市南區","開業","臺中市南區福田三街156號2樓","04-22613037"
"2Y34010092","合田牙體技術所","宜蘭縣宜蘭市","開業","宜蘭縣宜蘭市大福路一段143號1樓","03-9303506"
"2Y01170056","詠程牙體技術所","臺北市信義區","開業","臺北市信義區福德街157號4樓","27590090"
"2Y01170074","惠人牙體技術所","臺北市信義區","開業","臺北市信義區基隆路1段172巷1號地下1樓","27629799"
"2Y31140100","元利牙體技術所","新北市蘆洲區","開業","新北市蘆洲區九芎街139巷21號1樓","(02)82860011"
"2Y05380021","中興牙體技術所","臺南市安平區","開業","臺南市安平區永華八街185號1樓","06-3586565"
"2Y03100034","丞宏牙體技術所","臺中市大雅區","開業","臺中市大雅區大林路7巷24-7號1樓","04-25670333"
"2Y32020072","誠毅牙體技術所","桃園市中壢區","開業","桃園市中壢區中園路2段175巷7號1樓","03-4535441"
"2Y37140024","百仕牙體技術所","彰化縣芬園鄉","開業","彰化縣芬園鄉社口村1鄰成功路41號","049-2529917"
"2Y01110087","永頤牙體技術所","臺北市內湖區","開業","臺北市內湖區康寧路三段75巷161號","26318015"
"2Y03290122","欣美牙體技術所","臺中市北屯區","開業","臺中市北屯區豐樂北一路38號1樓","04-24228710"
"2Y03230019","國揚牙體技術所","臺中市東區","開業","臺中市東區二聖街59號1樓","04-22130451"
"2Y05310207","詮昕牙體技術所","臺南市永康區","開業","臺南市永康區西灣里國光七街6巷7之10號2樓","06-2735253/0985104257"
"2Y31010278","宏大牙體技術所","新北市板橋區","開業","新北市板橋區中正路216巷142號2樓","02-2960-8800"
"2Y31010205","泓宇牙體技術所","新北市板橋區","開業","新北市板橋區長江路1段142之1號2樓","02-82595699"
"2Y31020096","嘉鑫牙體技術所","新北市三重區","開業","新北市三重區五華街75巷2號1樓","02-29820811"
"2Y07080051","致志牙體技術所","高雄市仁武區","開業","高雄市仁武區永榮一街160號4樓","07-3731041"
"2Y05280017","衛斯理牙體技術所","臺南市歸仁區","開業","臺南市歸仁區民權八街53巷6號1樓","06-3309930"
"2Y03150052","亞拓牙體技術所","臺中市烏日區","開業","臺中市烏日區榮和路27號5樓之1","0928-666551"
"2Y03010026","健宏牙體技術所","臺中市豐原區","開業","臺中市豐原區鎌村路533號1樓","04-25366707"
"2Y01160032","薇風牙體技術所","臺北市北投區","開業","臺北市北投區中央北路2段323號","29830007"
"2Y07350012","鴻冠牙體技術所","高雄市苓雅區","開業","高雄市苓雅區建國一路90號6樓","07-7275001"
"2Y05280017","衛斯理牙體技術所","臺南市歸仁區","開業","臺南市歸仁區民權八街53巷6號1樓","06-3309930"
"2Y31070032","宜世牙體技術所","新北市樹林區","開業","新北市樹林區中正路641號12樓","02-26762508"
"2Y32100066","嘉榮牙體技術所","桃園市平鎮區","開業","桃園市平鎮區育達路85巷8弄39號1樓","03-4026820"
"2Y34020025","一心牙體技術所","宜蘭縣羅東鎮","開業","宜蘭縣羅東鎮成功街129號","03-9558339"
"2Y38030054","宏信牙體技術所","南投縣草屯鎮","開業","南投縣草屯鎮太平路一段307號5樓之4","0939-361875"
"2Y03200100","東利牙體技術所","臺中市大里區","開業","臺中市大里區東明路320巷26號1樓","04-24073076"
"2Y03270095","千廣牙體技術所","臺中市西屯區","開業","臺中市西屯區文心路三段238號11樓","04-23150498"
"2Y31010152","鴻大牙體技術所","新北市板橋區","開業","新北市板橋區民權路202巷17弄4號1樓","02-2968-2302"
"2Y05310136","勤茂牙體技術所","臺南市永康區","開業","臺南市永康區復國里復國二路40巷2號1樓","06-3112167"
"2Y07010111","力維牙體技術所","高雄市鳳山區","開業","高雄市鳳山區海洋一路23號","7666810"
"2Y43010046","豪勇牙體技術所","屏東縣屏東市","開業","屏東縣屏東市大連路20巷3弄23號","08-0915650098"
"2Y32010227","固本牙體技術所","桃園市桃園區","開業","桃園市桃園區介壽路527號","03-3615624"
"2Y31010303","巨將牙體技術所","新北市板橋區","開業","新北市板橋區中山路2段412巷29弄23號5樓","(02) 29638687"
"2Y31050101","上亞牙體技術所","新北市新店區","開業","新北市新店區檳榔路47號1樓","02 25182562"
"2Y01160032","薇風牙體技術所","臺北市北投區","開業","臺北市北投區中央北路2段323號","29830007"
"2Y45010035","群耘牙體技術所","花蓮縣花蓮市","開業","花蓮縣花蓮市國強里豐村18-6號","038567409"
"2Y31020229","上益牙體技術所","新北市三重區","開業","新北市三重區中正北路408巷23號5樓","2981-6266"
"2Y31010278","宏大牙體技術所","新北市板橋區","開業","新北市板橋區中正路216巷142號2樓","02-2960-8800"
"2Y34010092","合田牙體技術所","宜蘭縣宜蘭市","開業","宜蘭縣宜蘭市大福路一段143號1樓","03-9303506"
"2Y22010019","天然牙體技術所","嘉義市東區","開業","嘉義市東區宣信街98巷51號","05-2232528"
"2Y03250066","宏達牙體技術所","臺中市南區","開業","臺中市南區復興路一段395之2號2樓","0932-959738"
"2Y37020036","茂昇牙體技術所","彰化縣鹿港鎮","開業","彰化縣鹿港鎮順興里四維路10號","0919-832859"
"2Y07010111","力維牙體技術所","高雄市鳳山區","開業","高雄市鳳山區海洋一路23號","7666810"
"2Y07350085","全能牙體技術所","高雄市苓雅區","開業","高雄市苓雅區仁義街2之4號4樓","07-3325698"
"2Y07320185","泳樂牙體技術所","高雄市三民區","開業","高雄市三民區民族一路628巷19號1-2樓","07-3421937"
"2Y03090015","俊翔牙體技術所","臺中市潭子區","開業","臺中市潭子區福仁里興華一路139號1樓","0937097929"
"2Y45010035","群耘牙體技術所","花蓮縣花蓮市","開業","花蓮縣花蓮市國強里豐村18-6號","038567409"
"2Y31060223","尚宇牙體技術所","新北市新莊區","開業","新北市新莊區天祥街88號","29072770"
"2Y31010152","鴻大牙體技術所","新北市板橋區","開業","新北市板橋區民權路202巷17弄4號1樓","02-2968-2302"
"2Y31140262","新達牙體技術所","新北市蘆洲區","開業","新北市蘆洲區永安南路二段94號1樓","02-22825882"
"2Y32070045","美創牙體技術所","桃園市龜山區","開業","桃園市龜山區龍華街20巷9號2樓","02-29021901"
"2Y32010316","育正牙體技術所","桃園市桃園區","開業","桃園市桃園區雙峰路164號6樓之3","03-3460660"
"2Y40120027","銘鴻牙體技術所","嘉義縣水上鄉","開業","嘉義縣水上鄉民生村仁愛街27巷11號","05-2361557"
"2Y01190049","威登數位牙體技術所","臺北市萬華區","開業","臺北市萬華區康定路60號4樓之3","02-23149716"
"2Y31110031","永信牙體技術所","新北市汐止區","開業","新北市汐止區橫科路52巷1號3樓","2660-7133"
"2Y07310072","春晨牙體技術所","高雄市楠梓區","開業","高雄市楠梓區久昌街580號1樓","07-3640950"
"2Y34060010","耀明牙體技術所","宜蘭縣壯圍鄉","開業","宜蘭縣壯圍鄉美城村大福路3段270巷45號","0932359527"
"2Y31150044","冠宏牙體技術所","新北市五股區","開業","新北市五股區西雲路38號1樓","02-22925551"
"2Y46010093","霖源牙體技術所","臺東縣台東市","開業","臺東縣台東市北平街23號","089-325022"
"2Y03110012","優雅牙體技術所","臺中市新社區","開業","臺中市新社區興安路50號1樓","04-25812757"
"2Y31010385","麗歆牙體技術所","新北市板橋區","開業","新北市板橋區龍興街103巷15號5樓","02-22725189"
"2Y31060223","尚宇牙體技術所","新北市新莊區","開業","新北市新莊區天祥街88號","29072770"
"2Y01160069","高仕牙體技術所","臺北市北投區","開業","臺北市北投區石牌路一段33巷6弄4號2樓","02-28203156"
"2Y07160027","宏恩牙體技術所","高雄市湖內區","開業","高雄市湖內區中山路一段405巷43號","07-6933505"
"2Y34010118","皪研牙體技術所","宜蘭縣宜蘭市","開業","宜蘭縣宜蘭市泰山路309號1樓","0930579226"
"2Y31010438","觀點牙體技術所","新北市板橋區","開業","新北市板橋區文化路二段124巷4號4樓","0981-883-415"
"2Y03250066","宏達牙體技術所","臺中市南區","開業","臺中市南區復興路一段395之2號2樓","0932-959738"
"2Y01100278","登特萊牙體技術所","臺北市中山區","開業","臺北市中山區松江路31號2樓之3",""
"2Y03270246","宏昇牙體技術所","臺中市西屯區","開業","臺中市西屯區市政北二路238號8樓之1","0980-125021"
"2Y22010028","勝昌牙體技術所","嘉義市東區","開業","嘉義市東區荖藤里忠孝北街33巷9弄3號","0910-568678"
"2Y31060287","諮園牙體技術所","新北市新莊區","開業","新北市新莊區新泰路277巷54號1樓","0927012721"
"2Y32100173","彩奕牙體技術所","桃園市平鎮區","開業","桃園市平鎮區平安路6巷1號1樓","03-2810072"
"2Y03010080","銘揚牙體技術所","臺中市豐原區","開業","臺中市豐原區社皮路123巷11弄10號1樓","04-25207656"
"2Y05370150","優植牙體技術所","臺南市安南區","開業","臺南市安南區海東里海中街18巷41號1樓","2462610、0912057771"
"2Y01010135","鈺宬數位牙體技術所","臺北市松山區","開業","臺北市松山區八德路三段8巷52號","25789915"
"2Y07020064","塏麗牙體技術所","高雄市岡山區","開業","高雄市岡山區華園路32巷16號1樓","07-6218529"
"2Y31080074","樂活牙體技術所","新北市鶯歌區","開業","新北市鶯歌區永智街31號1樓","86606000"
"2Y32100182","竑益牙體技術所","桃園市平鎮區","開業","桃園市平鎮區振中街90巷34號1樓","03-4580896"
"2Y40040033","夆昇牙體技術所","嘉義縣民雄鄉","開業","嘉義縣民雄鄉西安村安和路96之1號","05-3748948"
"2Y07080051","致志牙體技術所","高雄市仁武區","開業","高雄市仁武區永榮一街160號4樓","07-3731041"
"2Y31020229","上益牙體技術所","新北市三重區","開業","新北市三重區中正北路408巷23號5樓","2981-6266"
"2Y03010080","銘揚牙體技術所","臺中市豐原區","開業","臺中市豐原區社皮路123巷11弄10號1樓","04-25207656"
"2Y22020015","辰灃牙體技術所","嘉義市西區","開業","嘉義市西區民生南路608巷163號1樓","05-2341158"
"2Y34060010","耀明牙體技術所","宜蘭縣壯圍鄉","開業","宜蘭縣壯圍鄉美城村大福路3段270巷45號","0932359527"
"2Y31020130","立唯牙體技術所","新北市三重區","開業","新北市三重區仁義街143巷106號1樓","02-8982-0318"
"2Y34010118","皪研牙體技術所","宜蘭縣宜蘭市","開業","宜蘭縣宜蘭市泰山路309號1樓","0930579226"
"2Y05310136","勤茂牙體技術所","臺南市永康區","開業","臺南市永康區復國里復國二路40巷2號1樓","06-3112167"
"2Y34090036","麗緻牙體技術所","宜蘭縣五結鄉","開業","宜蘭縣五結鄉鎮安路1巷9號1樓","0911667951"
"2Y03230019","國揚牙體技術所","臺中市東區","開業","臺中市東區二聖街59號1樓","04-22130451"
"2Y32100066","嘉榮牙體技術所","桃園市平鎮區","開業","桃園市平鎮區育達路85巷8弄39號1樓","03-4026820"
"2Y35040049","宇辰牙體技術所","苗栗縣竹南鎮","開業","苗栗縣竹南鎮中正路341號1樓","0916298348"
"2Y03230135","微藝牙體技術所","臺中市東區","開業","臺中市東區仁和路469巷3號1樓","04-22808113"
"2Y31140324","鑫昇牙體技術所","新北市蘆洲區","開業","新北市蘆洲區正和街96巷54號4樓","0937958245"
"2Y39010056","弘凱牙體技術所","雲林縣斗六市","開業","雲林縣斗六市崙峯里仁義路13巷7弄4號1樓","0952-116909"
"2Y03150052","亞拓牙體技術所","臺中市烏日區","開業","臺中市烏日區榮和路27號5樓之1","0928-666551"
"2Y31030243","匠燒齒妍牙體技術所","新北市永和區","開業","新北市永和區中正路33號3樓","0979633828"
"2Y31050012","國鼎牙體技術所","新北市新店區","開業","新北市新店區民權路18號5樓","(02)2915-3869"
"2Y07320014","立新牙體技術所","高雄市三民區","開業","高雄市三民區民族一路76號6樓","07-3929559"
"2Y31060018","三茂牙體技術所","新北市新莊區","開業","新北市新莊區昌盛街28號5樓","29979821"
"2Y03200020","旭冠牙體技術所","臺中市大里區","開業","臺中市大里區永興路57號","04-24834863"
"2Y01110014","健新牙體技術所","臺北市內湖區","開業","臺北市內湖區陽光街345巷8號4樓","26577373"
"2Y32010021","康瓷美牙體技術所","桃園市桃園區","開業","桃園市桃園區南平路468號3樓","03-3563139"
"2Y07290011","維德牙體技術所","高雄市鼓山區","開業","高雄市鼓山區裕誠路1093號5樓","5866161"
"2Y07010013","福源牙體技術所","高雄市鳳山區","開業","高雄市鳳山區南正一路48巷21號2樓","07-7163131"
"2Y34050014","永固牙體技術所","宜蘭縣礁溪鄉","開業","宜蘭縣礁溪鄉龍泉路250號","03-9285061"
"2Y07320050","吉利牙體技術所","高雄市三民區","開業","高雄市三民區淵明街31號1樓","07-3965178"
"2Y07020019","三友牙體技術所","高雄市岡山區","開業","高雄市岡山區博仁街41號2樓",""
"2Y37020018","宏勝牙體技術所","彰化縣鹿港鎮","開業","彰化縣鹿港鎮頂厝里明禮街27巷2號","04-7778989"
"2Y03100016","弘順牙體技術所","臺中市大雅區","開業","臺中市大雅區中清東路90號1樓","04-25667242"
"2Y07060013","泓興牙體技術所","高雄市大寮區","開業","高雄市大寮區林厝路50-43號1樓","7810308"
"2Y05350050","建和牙體技術所","臺南市北區","開業","臺南市北區文元里中華北路二段53巷40弄5號2樓","06-2806188"
"2Y32010067","名流牙體技術所","桃園市桃園區","開業","桃園市桃園區介壽路310號7樓之2","03-3645738"
"2Y07320050","吉利牙體技術所","高雄市三民區","開業","高雄市三民區淵明街31號1樓","07-3965178"
"2Y01010055","佳佳牙體技術所","臺北市松山區","開業","臺北市松山區八德路三段12巷55之12號2樓","02-25781589"
"2Y32010361","昶勝牙體技術所","桃園市桃園區","開業","桃園市桃園區大明街55號1樓","03-3758087"
"2Y07060013","泓興牙體技術所","高雄市大寮區","開業","高雄市大寮區林厝路50-43號1樓","7810308"
"2Y01110014","健新牙體技術所","臺北市內湖區","開業","臺北市內湖區陽光街345巷8號4樓","26577373"
"2Y07290011","維德牙體技術所","高雄市鼓山區","開業","高雄市鼓山區裕誠路1093號5樓","5866161"
"2Y07300076","巴塞爾牙體技術所","高雄市左營區","開業","高雄市左營區高鐵路56號1-2樓","07-3433185"
"2Y31010296","琢御牙體技術所","新北市板橋區","開業","新北市板橋區僑中二街108巷6之4號(5樓)","02-22727416"
"2Y01150063","順吉牙體技術所","臺北市士林區","開業","臺北市士林區倫等街54巷43號","0921640373"
"2Y05370016","得光牙體技術所","臺南市安南區","開業","臺南市安南區同安路83巷26號1樓","06-2568457"
"2Y32100217","旭德牙體技術所","桃園市平鎮區","開業","桃園市平鎮區金龍路190巷97號1樓","03-4589117"
"2Y45050093","典辰牙體技術所","花蓮縣吉安鄉","開業","花蓮縣吉安鄉中山路一段88號1樓","0972-201105"
"2Y31060321","杰威爾牙體技術所","新北市新莊區","開業","新北市新莊區中正路663號4樓","85219891"
"2Y37130037","高昇牙體技術所","彰化縣花壇鄉","開業","彰化縣花壇鄉溪南街280巷12弄25號1樓","04-7880757"
"2Y32080050","弘安牙體技術所","桃園市八德區","開業","桃園市八德區介壽路2段252巷15弄64號1樓","03-3774339"
"2Y03090097","鼎益牙體技術所","臺中市潭子區","開業","臺中市潭子區嘉豐路333-7號1樓","0936-524198"
"2Y31020069","隆泰齒研牙體技術所","新北市三重區","開業","新北市三重區民生街61巷18弄7號1樓","0932-330480"
"2Y07010013","福源牙體技術所","高雄市鳳山區","開業","高雄市鳳山區南正一路48巷21號2樓","07-7163131"
"2Y07010102","太全牙體技術所","高雄市鳳山區","開業","高雄市鳳山區漢慶街155號","07-7133876"
"2Y32080050","弘安牙體技術所","桃園市八德區","開業","桃園市八德區介壽路2段252巷15弄64號1樓","03-3774339"
"2Y31130042","全冠牙體技術所","新北市土城區","開業","新北市土城區明德路一段297號5樓","22642052"
"2Y31080038","昱興牙體技術所","新北市鶯歌區","開業","新北市鶯歌區光明街102巷20號1樓","26787669"
"2Y03250020","巨光牙體技術所","臺中市南區","開業","臺中市南區崇倫街51號1樓","04-23786860"
"2Y03290202","健原牙體技術所","臺中市北屯區","開業","臺中市北屯區一新一街5弄5號1樓","0422242290"
"2Y05310118","真善德牙體技術所","臺南市永康區","開業","臺南市永康區永康里西勢路703號1樓","06-3013877"
"2Y34070016","順益牙體技術所","宜蘭縣員山鄉","開業","宜蘭縣員山鄉員山路一段234號2樓","03-9223809"
"2Y05330049","祥牙體技術所","臺南市南區","開業","臺南市南區大恩里國民路219號1樓","06-2142114"
"2Y05350050","建和牙體技術所","臺南市北區","開業","臺南市北區文元里中華北路二段53巷40弄5號2樓","06-2806188"
"2Y03290140","德霖牙體技術所","臺中市北屯區","開業","臺中市北屯區環中東路二段102號1樓","04-24391538"
"2Y45050100","品信牙體技術所","花蓮縣吉安鄉","開業","花蓮縣吉安鄉南昌北路35號2樓","0913801013"
"2Y32070036","寶佳牙體技術所","桃園市龜山區","開業","桃園市龜山區萬壽路一段230號3樓","02-82007002"
"2Y03200020","旭冠牙體技術所","臺中市大里區","開業","臺中市大里區永興路57號","04-24834863"
"2Y32010334","浩新牙體技術所","桃園市桃園區","開業","桃園市桃園區泰山街47巷24號1樓","3613549"
"2Y05310118","真善德牙體技術所","臺南市永康區","開業","臺南市永康區永康里西勢路703號1樓","06-3013877"
"2Y31130140","家家牙體技術所","新北市土城區","開業","新北市土城區仁愛路8號5樓","02-22740530"
"2Y31010312","澔橋牙體技術所","新北市板橋區","開業","新北市板橋區懷德街181巷2號1樓","02-2255-9997"
"2Y01110032","合順牙體技術所","臺北市內湖區","開業","臺北市內湖區成功路二段426巷7弄5號5樓","27943235"
"2Y07320103","順發牙體技術所","高雄市三民區","開業","高雄市三民區克武路95號1樓","07-3868226"
"2Y07290020","友立牙體技術所","高雄市鼓山區","開業","高雄市鼓山區文信路222號3樓","5547755"
"2Y32070054","高登牙體技術所","桃園市龜山區","開業","桃園市龜山區文化二路28-1號7樓","3186636"
"2Y37050052","合泰牙體技術所","彰化縣員林市","開業","彰化縣員林市三民東街391號1樓","04-8314178"
"2Y31020514","金匠牙體技術所","新北市三重區","開業","新北市三重區大智街179巷34號3樓","02-89855257"
"2Y03200075","育晟牙體技術所","臺中市大里區","開業","臺中市大里區樹王路311巷2-1號1樓","04-24067930"
"2Y05380030","中美牙體技術所","臺南市安平區","開業","臺南市安平區建平里怡平路135號1、2樓","06-2978997"
"2Y07200017","義鑫牙體技術所","高雄市梓官區","開業","高雄市梓官區赤崁東路235巷1號1樓","0912776440"
"2Y34080012","宏祥牙體技術所","宜蘭縣冬山鄉","開業","宜蘭縣冬山鄉廣興路355巷11號1樓","03-9230706"
"2Y32020125","謝禎龍牙體技術所","桃園市中壢區","開業","桃園市中壢區華勛街163巷39號5樓",""
"2Y07320014","立新牙體技術所","高雄市三民區","開業","高雄市三民區民族一路76號6樓","07-3929559"
"2Y07320354","格藝牙體技術所","高雄市三民區","開業","高雄市三民區正忠路230號4樓","07-3830226"
"2Y22020079","速立艷牙體技術所","嘉義市西區","開業","嘉義市西區新民路416巷23弄35號新民路416巷23弄35號","2772222"
"2Y32100084","永昇牙體技術所","桃園市平鎮區","開業","桃園市平鎮區大仁街35號1樓","03-4575020"
"2Y03150043","上昱牙體技術所","臺中市烏日區","開業","臺中市烏日區新興路319巷16號1樓","04-23373475"
"2Y03250020","巨光牙體技術所","臺中市南區","開業","臺中市南區崇倫街51號1樓","04-23786860"
"2Y31050012","國鼎牙體技術所","新北市新店區","開業","新北市新店區民權路18號5樓","(02)2915-3869"
"2Y03290202","健原牙體技術所","臺中市北屯區","開業","臺中市北屯區一新一街5弄5號1樓","0422242290"
"2Y01020177","凱欣牙體技術所","臺北市大安區","開業","臺北市大安區安東街50之8號1樓","02-27407411"
"2Y03090177","山峰牙體技術所","臺中市潭子區","開業","臺中市潭子區大成街120巷16號1樓","0907-483151"
"2Y03190056","富邦牙體技術所","臺中市太平區","開業","臺中市太平區長安11街51巷37號1樓","0923-332020"
"2Y03190065","聯成牙體技術所","臺中市太平區","開業","臺中市太平區大源十八街15號1樓","0916-734638"
"2Y07020055","信中牙體技術所","高雄市岡山區","開業","高雄市岡山區嘉興里興北巷605號1樓","07-6210305"
"2Y32030041","全佑牙體技術所","桃園市大溪區","開業","桃園市大溪區信義路454號1樓","033887357"
"2Y01020088","上恩牙體技術所","臺北市大安區","開業","臺北市大安區和平東路2段223號2樓","23250377"
"2Y07310090","弘昌牙體技術所","高雄市楠梓區","開業","高雄市楠梓區後昌新路59號1樓","0916899409"
"2Y07020019","三友牙體技術所","高雄市岡山區","開業","高雄市岡山區博仁街41號2樓",""
"2Y05370052","永鉌牙體技術所","臺南市安南區","開業","臺南市安南區長溪路一段342巷48號1樓","06-2559528"
"2Y46010020","協立牙體技術所","臺東縣台東市","開業","臺東縣台東市正氣路387之1號2樓","089-331435"
"2Y05270020","弘新牙體技術所","臺南市仁德區","開業","臺南市仁德區仁義里中清五街86號1、2樓","06-2494632"
"2Y32080176","麥田牙體技術所","桃園市八德區","開業","桃園市八德區大智路43號1樓","03-3660362"
"2Y31020103","精品牙體技術所","新北市三重區","開業","新北市三重區聯華街109號1樓","02-22805607"
"2Y03220022","明正牙體技術所","臺中市中區","開業","臺中市中區臺灣大道一段268號7樓之3","04-22233999"
"2Y31020050","良美牙體技術所","新北市三重區","開業","新北市三重區五華街13巷15號1樓","0921456123"
"2Y31050209","合皓牙體技術所","新北市新店區","開業","新北市新店區寶元路二段28號1樓","0911109901"
"2Y37050061","錦辰牙體技術所","彰化縣員林市","開業","彰化縣員林市莒光路408巷7弄1號","0912-660787"
"2Y39030030","佳齒牙體技術所","雲林縣虎尾鎮","開業","雲林縣虎尾鎮穎川里頂南路68號1樓","05-6320665"
"2Y07010102","太全牙體技術所","高雄市鳳山區","開業","高雄市鳳山區漢慶街155號","07-7133876"
"2Y45050011","和田牙體技術所","花蓮縣吉安鄉","開業","花蓮縣吉安鄉東里村東里二街53號","038542327"
"2Y01010046","瀨上牙體技術所","臺北市松山區","開業","臺北市松山區八德路二段346巷3弄17號5樓","27527987"
"2Y37230023","精美牙體技術所","彰化縣芳苑鄉","開業","彰化縣芳苑鄉芳漢路漢二段231巷2號","0937255863"
"2Y31140155","士林牙體技術所","新北市蘆洲區","開業","新北市蘆洲區信義路156巷2弄5號5樓","(02)22812600"
"2Y34070016","順益牙體技術所","宜蘭縣員山鄉","開業","宜蘭縣員山鄉員山路一段234號2樓","03-9223809"
"2Y03250100","鑫誠數位牙體技術所","臺中市南區","開業","臺中市南區復興路一段270號10樓A室","04-22615197"
"2Y05330058","昱安牙體技術所","臺南市南區","開業","臺南市南區府南里永成路三段357巷29號2樓","0928159009"
